election_year,election_regio_code,municipality_code,cbs_gm_code,election_municipality,cbs_municipality,province_code,province_code_pv,province,raw_name_match,normalized_name_match
2025,G1581,1581,GM1581,Utrechtse Heuvelrug,Utrechtse Heuvelrug,26,PV26,Utrecht,true,true
2025,G1586,1586,GM1586,Oost Gelre,Oost Gelre,25,PV25,Gelderland,true,true
2025,G1598,1598,GM1598,Koggenland,Koggenland,27,PV27,Noord-Holland,true,true
2025,G1621,1621,GM1621,Lansingerland,Lansingerland,28,PV28,Zuid-Holland,true,true
2025,G1640,1640,GM1640,Leudal,Leudal,31,PV31,Limburg,true,true
2025,G1641,1641,GM1641,Maasgouw,Maasgouw,31,PV31,Limburg,true,true
2025,G1652,1652,GM1652,Gemert-Bakel,Gemert-Bakel,30,PV30,Noord-Brabant,true,true
2025,G1655,1655,GM1655,Halderberge,Halderberge,30,PV30,Noord-Brabant,true,true
2025,G1658,1658,GM1658,Heeze-Leende,Heeze-Leende,30,PV30,Noord-Brabant,true,true
2025,G1659,1659,GM1659,Laarbeek,Laarbeek,30,PV30,Noord-Brabant,true,true
2025,G1667,1667,GM1667,Reusel-De Mierden,Reusel-De Mierden,30,PV30,Noord-Brabant,true,true
2025,G1669,1669,GM1669,Roerdalen,Roerdalen,31,PV31,Limburg,true,true
2025,G1674,1674,GM1674,Roosendaal,Roosendaal,30,PV30,Noord-Brabant,true,true
2025,G1676,1676,GM1676,Schouwen-Duiveland,Schouwen-Duiveland,29,PV29,Zeeland,true,true
2025,G1680,1680,GM1680,Aa en Hunze,Aa en Hunze,22,PV22,Drenthe,true,true
2025,G1681,1681,GM1681,Borger-Odoorn,Borger-Odoorn,22,PV22,Drenthe,true,true
2025,G1690,1690,GM1690,De Wolden,De Wolden,22,PV22,Drenthe,true,true
2025,G1695,1695,GM1695,Noord-Beveland,Noord-Beveland,29,PV29,Zeeland,true,true
2025,G1696,1696,GM1696,Wijdemeren,Wijdemeren,27,PV27,Noord-Holland,true,true
2025,G1699,1699,GM1699,Noordenveld,Noordenveld,22,PV22,Drenthe,true,true
2025,G1700,1700,GM1700,Twenterand,Twenterand,23,PV23,Overijssel,true,true
2025,G1701,1701,GM1701,Westerveld,Westerveld,22,PV22,Drenthe,true,true
2025,G1705,1705,GM1705,Lingewaard,Lingewaard,25,PV25,Gelderland,true,true
2025,G1706,1706,GM1706,Cranendonck,Cranendonck,30,PV30,Noord-Brabant,true,true
2025,G1708,1708,GM1708,Steenwijkerland,Steenwijkerland,23,PV23,Overijssel,true,true
2025,G1709,1709,GM1709,Moerdijk,Moerdijk,30,PV30,Noord-Brabant,true,true
2025,G1711,1711,GM1711,Echt-Susteren,Echt-Susteren,31,PV31,Limburg,true,true
2025,G1714,1714,GM1714,Sluis,Sluis,29,PV29,Zeeland,true,true
2025,G1719,1719,GM1719,Drimmelen,Drimmelen,30,PV30,Noord-Brabant,true,true
2025,G1721,1721,GM1721,Bernheze,Bernheze,30,PV30,Noord-Brabant,true,true
2025,G1723,1723,GM1723,Alphen-Chaam,Alphen-Chaam,30,PV30,Noord-Brabant,true,true
2025,G1724,1724,GM1724,Bergeijk,Bergeijk,30,PV30,Noord-Brabant,true,true
2025,G1728,1728,GM1728,Bladel,Bladel,30,PV30,Noord-Brabant,true,true
2025,G1729,1729,GM1729,Gulpen-Wittem,Gulpen-Wittem,31,PV31,Limburg,true,true
2025,G1730,1730,GM1730,Tynaarlo,Tynaarlo,22,PV22,Drenthe,true,true
2025,G1731,1731,GM1731,Midden-Drenthe,Midden-Drenthe,22,PV22,Drenthe,true,true
2025,G1734,1734,GM1734,Overbetuwe,Overbetuwe,25,PV25,Gelderland,true,true
2025,G1735,1735,GM1735,Hof van Twente,Hof van Twente,23,PV23,Overijssel,true,true
2025,G1740,1740,GM1740,Neder-Betuwe,Neder-Betuwe,25,PV25,Gelderland,true,true
2025,G1742,1742,GM1742,Rijssen-Holten,Rijssen-Holten,23,PV23,Overijssel,true,true
2025,G1771,1771,GM1771,Geldrop-Mierlo,Geldrop-Mierlo,30,PV30,Noord-Brabant,true,true
2025,G1773,1773,GM1773,Olst-Wijhe,Olst-Wijhe,23,PV23,Overijssel,true,true
2025,G1774,1774,GM1774,Dinkelland,Dinkelland,23,PV23,Overijssel,true,true
2025,G1783,1783,GM1783,Westland,Westland,28,PV28,Zuid-Holland,true,true
2025,G1842,1842,GM1842,Midden-Delfland,Midden-Delfland,28,PV28,Zuid-Holland,true,true
2025,G1859,1859,GM1859,Berkelland,Berkelland,25,PV25,Gelderland,true,true
2025,G1876,1876,GM1876,Bronckhorst,Bronckhorst,25,PV25,Gelderland,true,true
2025,G1883,1883,GM1883,Sittard-Geleen,Sittard-Geleen,31,PV31,Limburg,true,true
2025,G1884,1884,GM1884,Kaag en Braassem,Kaag en Braassem,28,PV28,Zuid-Holland,true,true
2025,G1891,1891,GM1891,Dantumadiel,Dantumadiel,21,PV21,Fryslân,true,true
2025,G1892,1892,GM1892,Zuidplas,Zuidplas,28,PV28,Zuid-Holland,true,true
2025,G1894,1894,GM1894,Peel en Maas,Peel en Maas,31,PV31,Limburg,true,true
2025,G1895,1895,GM1895,Oldambt,Oldambt,20,PV20,Groningen,true,true
2025,G1896,1896,GM1896,Zwartewaterland,Zwartewaterland,23,PV23,Overijssel,true,true
2025,G1900,1900,GM1900,Súdwest-Fryslân,Súdwest-Fryslân,21,PV21,Fryslân,true,true
2025,G1901,1901,GM1901,Bodegraven-Reeuwijk,Bodegraven-Reeuwijk,28,PV28,Zuid-Holland,true,true
2025,G1903,1903,GM1903,Eijsden-Margraten,Eijsden-Margraten,31,PV31,Limburg,true,true
2025,G1904,1904,GM1904,Stichtse Vecht,Stichtse Vecht,26,PV26,Utrecht,true,true
2025,G1911,1911,GM1911,Hollands Kroon,Hollands Kroon,27,PV27,Noord-Holland,true,true
2025,G1916,1916,GM1916,Leidschendam-Voorburg,Leidschendam-Voorburg,28,PV28,Zuid-Holland,true,true
2025,G1924,1924,GM1924,Goeree-Overflakkee,Goeree-Overflakkee,28,PV28,Zuid-Holland,true,true
2025,G1926,1926,GM1926,Pijnacker-Nootdorp,Pijnacker-Nootdorp,28,PV28,Zuid-Holland,true,true
2025,G1930,1930,GM1930,Nissewaard,Nissewaard,28,PV28,Zuid-Holland,true,true
2025,G1931,1931,GM1931,Krimpenerwaard,Krimpenerwaard,28,PV28,Zuid-Holland,true,true
2025,G1940,1940,GM1940,De Fryske Marren,De Fryske Marren,21,PV21,Fryslân,true,true
2025,G1942,1942,GM1942,Gooise Meren,Gooise Meren,27,PV27,Noord-Holland,true,true
2025,G1945,1945,GM1945,Berg en Dal,Berg en Dal,25,PV25,Gelderland,true,true
2025,G1948,1948,GM1948,Meierijstad,Meierijstad,30,PV30,Noord-Brabant,true,true
2025,G1949,1949,GM1949,Waadhoeke,Waadhoeke,21,PV21,Fryslân,true,true
2025,G1950,1950,GM1950,Westerwolde,Westerwolde,20,PV20,Groningen,true,true
2025,G1952,1952,GM1952,Midden-Groningen,Midden-Groningen,20,PV20,Groningen,true,true
2025,G1954,1954,GM1954,Beekdaelen,Beekdaelen,31,PV31,Limburg,true,true
2025,G1955,1955,GM1955,Montferland,Montferland,25,PV25,Gelderland,true,true
2025,G1959,1959,GM1959,Altena,Altena,30,PV30,Noord-Brabant,true,true
2025,G1960,1960,GM1960,West Betuwe,West Betuwe,25,PV25,Gelderland,true,true
2025,G1961,1961,GM1961,Vijfheerenlanden,Vijfheerenlanden,26,PV26,Utrecht,true,true
2025,G1963,1963,GM1963,Hoeksche Waard,Hoeksche Waard,28,PV28,Zuid-Holland,true,true
2025,G1966,1966,GM1966,Het Hogeland,Het Hogeland,20,PV20,Groningen,true,true
2025,G1969,1969,GM1969,Westerkwartier,Westerkwartier,20,PV20,Groningen,true,true
2025,G1970,1970,GM1970,Noardeast-Fryslân,Noardeast-Fryslân,21,PV21,Fryslân,true,true
2025,G1978,1978,GM1978,Molenlanden,Molenlanden,28,PV28,Zuid-Holland,true,true
2025,G1979,1979,GM1979,Eemsdelta,Eemsdelta,20,PV20,Groningen,true,true
2025,G1980,1980,GM1980,Dijk en Waard,Dijk en Waard,27,PV27,Noord-Holland,true,true
2025,G1982,1982,GM1982,Land van Cuijk,Land van Cuijk,30,PV30,Noord-Brabant,true,true
2025,G1991,1991,GM1991,Maashorst,Maashorst,30,PV30,Noord-Brabant,true,true
2025,G1992,1992,GM1992,Voorne aan Zee,Voorne aan Zee,28,PV28,Zuid-Holland,true,true
