country_id,factor_id,year,reference_period,geography_version,public_geography_type,public_geography_id,cbs_gm_code,municipality,value,unit,source_name,provenance_ref,comparability_status
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0362,GM0362,Amstelveen,2297,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0363,GM0363,Amsterdam,4880,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0373,GM0373,Bergen (NH.),304,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0375,GM0375,Beverwijk,2327,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0376,GM0376,Blaricum,1128,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0377,GM0377,Bloemendaal,602,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0383,GM0383,Castricum,732,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0384,GM0384,Diemen,2744,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0385,GM0385,Edam-Volendam,677,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0388,GM0388,Enkhuizen,1491,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0392,GM0392,Haarlem,5662,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0394,GM0394,Haarlemmermeer,823,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0396,GM0396,Heemskerk,1446,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
