country_id,election_type,election_year,geography_version,public_geography_type,public_geography_id,municipality,source_municipality,province,eligible_voters,turnout,valid_votes,blank_votes,invalid_votes,raw_turnout_pct,turnout_reconciles,turnout_exceeds_eligible_voters,audit_status,not_live_factor_reason,source_name,provenance_ref
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0232,Epe,Epe,Gelderland,26594,21827,21776,30,21,82.074904,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0233,Ermelo,Ermelo,Gelderland,21841,18037,17978,29,30,82.583215,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0243,Harderwijk,Harderwijk,Gelderland,37342,30051,29963,43,45,80.475068,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0244,Hattem,Hattem,Gelderland,9813,8501,8479,11,11,86.629981,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0246,Heerde,Heerde,Gelderland,15187,12775,12738,20,17,84.117996,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0252,Heumen,Heumen,Gelderland,13343,11382,11351,19,12,85.303155,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0262,Lochem,Lochem,Gelderland,27873,23994,23932,32,30,86.083306,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0263,Maasdriel,Maasdriel,Gelderland,19313,16140,16104,21,15,83.570652,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0267,Nijkerk,Nijkerk,Gelderland,34253,28913,28841,33,39,84.410125,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0268,Nijmegen,Nijmegen,Gelderland,144277,112854,112362,271,221,78.220368,true,false,field_reconciled_not_promoted,Opkomst can exceed Kiesgerechtigden in island municipalities; denominator wording is not explicit enough for a live turnout factor.,Kiesraad/data.overheid.nl TK2023_uitslag.csv turnout fields,provenance/netherlands_tk_normalization_manifest.json
